id,airline,airline_id,src_airport,src_airport_id,dst_airport,dst_airport_id,codeshare,stops,airplane,airlines_id,airports_id,airports_id1,airports_id2,airports_id3
33704,JH,13200,HNA,2344,NKM,5997,,0,E70,0,0,0,0,0
33705,JH,13200,KCZ,2332,NKM,5997,,0,E70,0,0,0,0,0
33706,JH,13200,KIJ,4381,FUK,2305,,0,E70,0,0,0,0,0
33707,JH,13200,KIJ,4381,NKM,5997,,0,E70,0,0,0,0,0
33708,JH,13200,KMJ,2312,NKM,5997,,0,E70,0,0,0,0,0
33709,JH,13200,KOJ,2307,FSZ,6476,,0,E70,0,0,0,0,0
33710,JH,13200,MMJ,2280,CTS,2287,,0,E70,0,0,0,0,0
33711,JH,13200,MMJ,2280,FUK,2305,,0,E70,0,0,0,0,0
33712,JH,13200,NKM,5997,AOJ,2340,,0,E70,0,0,0,0,0
33713,JH,13200,NKM,5997,GAJ,2341,,0,E70,0,0,0,0,0
33714,JH,13200,NKM,5997,HNA,2344,,0,E70,0,0,0,0,0
33715,JH,13200,NKM,5997,KCZ,2332,,0,E70,0,0,0,0,0
33716,JH,13200,NKM,5997,KIJ,4381,,0,E70,0,0,0,0,0
33717,JH,13200,NKM,5997,KMJ,2312,,0,E70,0,0,0,0,0
33718,JJ,4867,AEP,2442,GRU,2564,,0,320,0,0,0,0,0
33719,JJ,4867,AGT,4305,ASU,2699,Y,0,320,0,0,0,0,0
33720,JJ,4867,AGT,4305,GRU,2564,Y,0,320,0,0,0,0,0
33721,JJ,4867,AJU,2522,GRU,2564,,0,320,0,0,0,0,0
33722,JJ,4867,AJU,2522,REC,2610,,0,320,0,0,0,0,0
33723,JJ,4867,AJU,2522,SDU,2612,,0,319,0,0,0,0,0
33724,JJ,4867,AJU,2522,SSA,2621,,0,319,0,0,0,0,0
33725,JJ,4867,AQP,2802,LIM,2789,Y,0,319,0,0,0,0,0
33726,JJ,4867,ASU,2699,AGT,4305,Y,0,320,0,0,0,0,0
33727,JJ,4867,ASU,2699,EZE,3988,,0,320,0,0,0,0,0
33728,JJ,4867,ASU,2699,GRU,2564,,0,320,0,0,0,0,0
33729,JJ,4867,BEL,2526,BSB,2531,,0,320,0,0,0,0,0
33730,JJ,4867,BEL,2526,FOR,2559,,0,320,0,0,0,0,0
33731,JJ,4867,BEL,2526,GIG,2560,,0,320,0,0,0,0,0
33732,JJ,4867,BEL,2526,GRU,2564,,0,320,0,0,0,0,0
33733,JJ,4867,BEL,2526,MAB,2584,,0,320,0,0,0,0,0
33734,JJ,4867,BEL,2526,MAO,2551,,0,320,0,0,0,0,0
33735,JJ,4867,BEL,2526,MCP,2591,,0,320,0,0,0,0,0
33736,JJ,4867,BEL,2526,MIA,3576,,0,763,0,0,0,0,0
33737,JJ,4867,BEL,2526,SLZ,2616,,0,320,0,0,0,0,0
33738,JJ,4867,BEL,2526,STM,4092,,0,320,0,0,0,0,0
33739,JJ,4867,BOG,2709,GRU,2564,,0,763,0,0,0,0,0
33740,JJ,4867,BPS,4209,CGH,2618,,0,320,0,0,0,0,0
33741,JJ,4867,BPS,4209,CNF,2537,,0,320 319,0,0,0,0,0
33742,JJ,4867,BPS,4209,GRU,2564,,0,320,0,0,0,0,0
33743,JJ,4867,BSB,2531,BEL,2526,,0,320,0,0,0,0,0
33744,JJ,4867,BSB,2531,CGB,2548,,0,320 319,0,0,0,0,0
33745,JJ,4867,BSB,2531,CGH,2618,,0,320 319,0,0,0,0,0
33746,JJ,4867,BSB,2531,CGR,2538,,0,320,0,0,0,0,0
33747,JJ,4867,BSB,2531,CNF,2537,,0,320 319,0,0,0,0,0
33748,JJ,4867,BSB,2531,CWB,2545,,0,320,0,0,0,0,0
33749,JJ,4867,BSB,2531,FLN,2555,,0,320,0,0,0,0,0
33750,JJ,4867,BSB,2531,FOR,2559,,0,321 319,0,0,0,0,0
33751,JJ,4867,BSB,2531,GIG,2560,,0,320,0,0,0,0,0
33752,JJ,4867,BSB,2531,GRU,2564,,0,320 321,0,0,0,0,0
33753,JJ,4867,BSB,2531,GYN,2562,,0,320,0,0,0,0,0
33754,JJ,4867,BSB,2531,IMP,2572,,0,319 320,0,0,0,0,0
33755,JJ,4867,BSB,2531,JPA,2575,,0,320,0,0,0,0,0
33756,JJ,4867,BSB,2531,MAB,2584,,0,320,0,0,0,0,0
33757,JJ,4867,BSB,2531,MAO,2551,,0,320,0,0,0,0,0
33758,JJ,4867,BSB,2531,MCZ,2590,,0,320,0,0,0,0,0
33759,JJ,4867,BSB,2531,MIA,3576,,0,757 763,0,0,0,0,0
33760,JJ,4867,BSB,2531,NAT,2597,,0,320,0,0,0,0,0
33761,JJ,4867,BSB,2531,PMW,4214,,0,319 320,0,0,0,0,0
33762,JJ,4867,BSB,2531,POA,2599,,0,320,0,0,0,0,0
33763,JJ,4867,BSB,2531,PVH,2607,,0,320,0,0,0,0,0
33764,JJ,4867,BSB,2531,RBR,2609,,0,320,0,0,0,0,0
33765,JJ,4867,BSB,2531,REC,2610,,0,321 320,0,0,0,0,0
33766,JJ,4867,BSB,2531,SDU,2612,,0,319,0,0,0,0,0
33767,JJ,4867,BSB,2531,SLZ,2616,,0,320 319,0,0,0,0,0
33768,JJ,4867,BSB,2531,SSA,2621,,0,320 319,0,0,0,0,0
33769,JJ,4867,BSB,2531,THE,2623,,0,320 319,0,0,0,0,0
33770,JJ,4867,BSB,2531,UDI,2633,,0,320,0,0,0,0,0
33771,JJ,4867,BSB,2531,VCP,2578,,0,320,0,0,0,0,0
33772,JJ,4867,BSB,2531,VIX,2638,,0,320,0,0,0,0,0
33773,JJ,4867,BVB,2533,MAO,2551,,0,320,0,0,0,0,0
33774,JJ,4867,CCS,2851,GRU,2564,,0,320,0,0,0,0,0
33775,JJ,4867,CDG,1382,GRU,2564,,0,773,0,0,0,0,0
33776,JJ,4867,CDG,1382,PEK,3364,,0,773,0,0,0,0,0
33777,JJ,4867,CGB,2548,BSB,2531,,0,320 319,0,0,0,0,0
33778,JJ,4867,CGB,2548,CGH,2618,,0,319,0,0,0,0,0
33779,JJ,4867,CGB,2548,GRU,2564,,0,320,0,0,0,0,0
33780,JJ,4867,CGH,2618,BPS,4209,,0,320,0,0,0,0,0
33781,JJ,4867,CGH,2618,BSB,2531,,0,320 319,0,0,0,0,0
33782,JJ,4867,CGH,2618,CGB,2548,,0,320,0,0,0,0,0
33783,JJ,4867,CGH,2618,CGR,2538,,0,320,0,0,0,0,0
33784,JJ,4867,CGH,2618,CNF,2537,,0,319 320,0,0,0,0,0
33785,JJ,4867,CGH,2618,CWB,2545,,0,320 319,0,0,0,0,0
33786,JJ,4867,CGH,2618,FLN,2555,,0,319 320,0,0,0,0,0
33787,JJ,4867,CGH,2618,GIG,2560,,0,320,0,0,0,0,0
33788,JJ,4867,CGH,2618,GYN,2562,,0,320 319,0,0,0,0,0
33789,JJ,4867,CGH,2618,IGU,2554,,0,320 319,0,0,0,0,0
33790,JJ,4867,CGH,2618,IOS,2569,,0,319,0,0,0,0,0
33791,JJ,4867,CGH,2618,JOI,2576,,0,319,0,0,0,0,0
33792,JJ,4867,CGH,2618,LDB,2581,,0,319,0,0,0,0,0
33793,JJ,4867,CGH,2618,NVT,2595,,0,319,0,0,0,0,0
33794,JJ,4867,CGH,2618,POA,2599,,0,320 319,0,0,0,0,0
33795,JJ,4867,CGH,2618,RAO,2613,,0,320 319,0,0,0,0,0
33796,JJ,4867,CGH,2618,SDU,2612,,0,319,0,0,0,0,0
33797,JJ,4867,CGH,2618,SJP,2619,,0,320 319,0,0,0,0,0
33798,JJ,4867,CGH,2618,SSA,2621,,0,320 319,0,0,0,0,0
33799,JJ,4867,CGH,2618,UDI,2633,,0,319 320,0,0,0,0,0
33800,JJ,4867,CGH,2618,VIX,2638,,0,320 319,0,0,0,0,0
33801,JJ,4867,CGR,2538,BSB,2531,,0,320,0,0,0,0,0
33802,JJ,4867,CGR,2538,CGH,2618,,0,320,0,0,0,0,0
33803,JJ,4867,CGR,2538,GRU,2564,,0,320,0,0,0,0,0
33804,JJ,4867,CNF,2537,BPS,4209,,0,320 319,0,0,0,0,0
33805,JJ,4867,CNF,2537,BSB,2531,,0,320 319,0,0,0,0,0
33806,JJ,4867,CNF,2537,CGH,2618,,0,319 320,0,0,0,0,0
33807,JJ,4867,CNF,2537,GIG,2560,,0,320,0,0,0,0,0
33808,JJ,4867,CNF,2537,GRU,2564,,0,320 321,0,0,0,0,0
33809,JJ,4867,CNF,2537,MIA,3576,,0,763,0,0,0,0,0
33810,JJ,4867,CNF,2537,SDU,2612,,0,319,0,0,0,0,0
33811,JJ,4867,CNF,2537,SSA,2621,,0,320,0,0,0,0,0
33812,JJ,4867,CUZ,2812,JUL,2792,Y,0,319,0,0,0,0,0
33813,JJ,4867,CWB,2545,BSB,2531,,0,320,0,0,0,0,0
33814,JJ,4867,CWB,2545,CGH,2618,,0,320 319,0,0,0,0,0
33815,JJ,4867,CWB,2545,GIG,2560,,0,320,0,0,0,0,0
33816,JJ,4867,CWB,2545,GRU,2564,,0,320,0,0,0,0,0
33817,JJ,4867,CWB,2545,IGU,2554,,0,320,0,0,0,0,0
33818,JJ,4867,CWB,2545,LDB,2581,,0,320,0,0,0,0,0
33819,JJ,4867,CWB,2545,POA,2599,,0,320,0,0,0,0,0
33820,JJ,4867,CWB,2545,SSA,2621,,0,320,0,0,0,0,0
33821,JJ,4867,DFW,3670,GIG,2560,,0,763,0,0,0,0,0
33822,JJ,4867,DFW,3670,GRU,2564,,0,77W,0,0,0,0,0
33823,JJ,4867,EZE,3988,ASU,2699,,0,320,0,0,0,0,0
33824,JJ,4867,EZE,3988,GIG,2560,,0,320,0,0,0,0,0
33825,JJ,4867,EZE,3988,GRU,2564,,0,330 320,0,0,0,0,0
33826,JJ,4867,FLN,2555,BSB,2531,,0,320,0,0,0,0,0
33827,JJ,4867,FLN,2555,CGH,2618,,0,320 319,0,0,0,0,0
33828,JJ,4867,FLN,2555,GIG,2560,,0,320,0,0,0,0,0
33829,JJ,4867,FLN,2555,GRU,2564,,0,320,0,0,0,0,0
33830,JJ,4867,FOR,2559,BEL,2526,,0,320,0,0,0,0,0
33831,JJ,4867,FOR,2559,BSB,2531,,0,321 319,0,0,0,0,0
33832,JJ,4867,FOR,2559,GIG,2560,,0,320 321,0,0,0,0,0
33833,JJ,4867,FOR,2559,GRU,2564,,0,321 320,0,0,0,0,0
33834,JJ,4867,FOR,2559,MAO,2551,,0,320,0,0,0,0,0
33835,JJ,4867,FOR,2559,NAT,2597,,0,321,0,0,0,0,0
33836,JJ,4867,FOR,2559,REC,2610,,0,320,0,0,0,0,0
33837,JJ,4867,FOR,2559,SLZ,2616,,0,320,0,0,0,0,0
33838,JJ,4867,FOR,2559,SSA,2621,,0,320,0,0,0,0,0
33839,JJ,4867,FOR,2559,THE,2623,,0,319 320,0,0,0,0,0
33840,JJ,4867,FRA,340,GIG,2560,Y,0,744,0,0,0,0,0
33841,JJ,4867,FRA,340,GRU,2564,,0,773,0,0,0,0,0
33842,JJ,4867,GIG,2560,BEL,2526,,0,320,0,0,0,0,0
33843,JJ,4867,GIG,2560,BSB,2531,,0,320,0,0,0,0,0
33844,JJ,4867,GIG,2560,CGH,2618,,0,320,0,0,0,0,0
33845,JJ,4867,GIG,2560,CNF,2537,,0,320,0,0,0,0,0
33846,JJ,4867,GIG,2560,CWB,2545,,0,320,0,0,0,0,0
33847,JJ,4867,GIG,2560,DFW,3670,,0,763,0,0,0,0,0
33848,JJ,4867,GIG,2560,EZE,3988,,0,320,0,0,0,0,0
33849,JJ,4867,GIG,2560,FLN,2555,,0,320,0,0,0,0,0
33850,JJ,4867,GIG,2560,FOR,2559,,0,320 321,0,0,0,0,0
33851,JJ,4867,GIG,2560,FRA,340,Y,0,744,0,0,0,0,0
33852,JJ,4867,GIG,2560,GRU,2564,,0,320 319,0,0,0,0,0
33853,JJ,4867,GIG,2560,IGU,2554,,0,320,0,0,0,0,0
33854,JJ,4867,GIG,2560,JFK,3797,,0,763,0,0,0,0,0
33855,JJ,4867,GIG,2560,JPA,2575,,0,320,0,0,0,0,0
33856,JJ,4867,GIG,2560,MAO,2551,,0,320,0,0,0,0,0
33857,JJ,4867,GIG,2560,MCZ,2590,,0,320,0,0,0,0,0
33858,JJ,4867,GIG,2560,MIA,3576,,0,763,0,0,0,0,0
33859,JJ,4867,GIG,2560,NAT,2597,,0,320,0,0,0,0,0
33860,JJ,4867,GIG,2560,POA,2599,,0,320,0,0,0,0,0
33861,JJ,4867,GIG,2560,REC,2610,,0,320,0,0,0,0,0
33862,JJ,4867,GIG,2560,SCL,2650,Y,0,320 319,0,0,0,0,0
33863,JJ,4867,GIG,2560,SLZ,2616,,0,320,0,0,0,0,0
33864,JJ,4867,GIG,2560,SSA,2621,,0,320 321,0,0,0,0,0
33865,JJ,4867,GIG,2560,VCP,2578,,0,320,0,0,0,0,0
33866,JJ,4867,GIG,2560,VIX,2638,,0,320,0,0,0,0,0
33867,JJ,4867,GRU,2564,AEP,2442,,0,320,0,0,0,0,0
33868,JJ,4867,GRU,2564,AGT,4305,Y,0,320,0,0,0,0,0
33869,JJ,4867,GRU,2564,AJU,2522,,0,320,0,0,0,0,0
33870,JJ,4867,GRU,2564,ASU,2699,,0,320,0,0,0,0,0
33871,JJ,4867,GRU,2564,BEL,2526,,0,320,0,0,0,0,0
33872,JJ,4867,GRU,2564,BOG,2709,,0,763,0,0,0,0,0
33873,JJ,4867,GRU,2564,BPS,4209,,0,320,0,0,0,0,0
33874,JJ,4867,GRU,2564,BSB,2531,,0,321 320,0,0,0,0,0
33875,JJ,4867,GRU,2564,CCS,2851,,0,320,0,0,0,0,0
33876,JJ,4867,GRU,2564,CDG,1382,,0,773,0,0,0,0,0
33877,JJ,4867,GRU,2564,CGB,2548,,0,320,0,0,0,0,0
33878,JJ,4867,GRU,2564,CGR,2538,,0,320,0,0,0,0,0
33879,JJ,4867,GRU,2564,CNF,2537,,0,321 320,0,0,0,0,0
33880,JJ,4867,GRU,2564,CWB,2545,,0,320,0,0,0,0,0
33881,JJ,4867,GRU,2564,DFW,3670,,0,77W,0,0,0,0,0
33882,JJ,4867,GRU,2564,EZE,3988,,0,330 320,0,0,0,0,0
33883,JJ,4867,GRU,2564,FLN,2555,,0,320,0,0,0,0,0
33884,JJ,4867,GRU,2564,FOR,2559,,0,321 320,0,0,0,0,0
33885,JJ,4867,GRU,2564,FRA,340,,0,773,0,0,0,0,0
33886,JJ,4867,GRU,2564,GIG,2560,,0,320 319,0,0,0,0,0
33887,JJ,4867,GRU,2564,GYN,2562,,0,320,0,0,0,0,0
33888,JJ,4867,GRU,2564,IGU,2554,,0,320 319,0,0,0,0,0
33889,JJ,4867,GRU,2564,JFK,3797,,0,773 77W 777,0,0,0,0,0
33890,JJ,4867,GRU,2564,JNB,813,,0,346 332 343,0,0,0,0,0
33891,JJ,4867,GRU,2564,JOI,2576,,0,319,0,0,0,0,0
33892,JJ,4867,GRU,2564,JPA,2575,,0,320,0,0,0,0,0
33893,JJ,4867,GRU,2564,LDB,2581,,0,320,0,0,0,0,0
33894,JJ,4867,GRU,2564,LHR,507,,0,773,0,0,0,0,0
33895,JJ,4867,GRU,2564,LIM,2789,,0,320,0,0,0,0,0
33896,JJ,4867,GRU,2564,MAD,1229,,0,330,0,0,0,0,0
33897,JJ,4867,GRU,2564,MAO,2551,,0,330 321 320,0,0,0,0,0
33898,JJ,4867,GRU,2564,MCO,3878,,0,330,0,0,0,0,0
33899,JJ,4867,GRU,2564,MCZ,2590,,0,321,0,0,0,0,0
33900,JJ,4867,GRU,2564,MEX,1824,,0,330,0,0,0,0,0
33901,JJ,4867,GRU,2564,MIA,3576,,0,773 777,0,0,0,0,0
33902,JJ,4867,GRU,2564,MUC,346,Y,0,346,0,0,0,0,0
33903,JJ,4867,GRU,2564,MVD,2816,,0,320,0,0,0,0,0
33904,JJ,4867,GRU,2564,MXP,1524,,0,330,0,0,0,0,0
33905,JJ,4867,GRU,2564,NAT,2597,,0,321 320,0,0,0,0,0
33906,JJ,4867,GRU,2564,POA,2599,,0,320 321 330,0,0,0,0,0
33907,JJ,4867,GRU,2564,RAO,2613,,0,320 319,0,0,0,0,0
33908,JJ,4867,GRU,2564,REC,2610,,0,321 320,0,0,0,0,0
33909,JJ,4867,GRU,2564,ROS,2440,,0,320,0,0,0,0,0
33910,JJ,4867,GRU,2564,SCL,2650,,0,773 320 330,0,0,0,0,0
33911,JJ,4867,GRU,2564,SJP,2619,,0,320 319,0,0,0,0,0
33912,JJ,4867,GRU,2564,SLZ,2616,,0,320,0,0,0,0,0
33913,JJ,4867,GRU,2564,SSA,2621,,0,320 321,0,0,0,0,0
33914,JJ,4867,GRU,2564,THE,2623,,0,320,0,0,0,0,0
33915,JJ,4867,GRU,2564,VIX,2638,,0,320,0,0,0,0,0
33916,JJ,4867,GRU,2564,YYZ,193,Y,0,763,0,0,0,0,0
33917,JJ,4867,GYN,2562,BSB,2531,,0,320,0,0,0,0,0
33918,JJ,4867,GYN,2562,CGH,2618,,0,320 319,0,0,0,0,0
33919,JJ,4867,GYN,2562,GRU,2564,,0,320,0,0,0,0,0
33920,JJ,4867,IGU,2554,CGH,2618,,0,320 319,0,0,0,0,0
33921,JJ,4867,IGU,2554,CWB,2545,,0,320,0,0,0,0,0
33922,JJ,4867,IGU,2554,GIG,2560,,0,320,0,0,0,0,0
33923,JJ,4867,IGU,2554,GRU,2564,,0,319 320,0,0,0,0,0
33924,JJ,4867,IGU,2554,LIM,2789,Y,0,319,0,0,0,0,0
33925,JJ,4867,IMP,2572,BSB,2531,,0,320 319,0,0,0,0,0
33926,JJ,4867,IMP,2572,SLZ,2616,,0,319 320,0,0,0,0,0
33927,JJ,4867,IOS,2569,CGH,2618,,0,319,0,0,0,0,0
33928,JJ,4867,IOS,2569,SDU,2612,,0,319,0,0,0,0,0
33929,JJ,4867,JFK,3797,GIG,2560,,0,763,0,0,0,0,0
33930,JJ,4867,JFK,3797,GRU,2564,,0,773 77W 777,0,0,0,0,0
33931,JJ,4867,JFK,3797,LIM,2789,Y,0,763,0,0,0,0,0
33932,JJ,4867,JNB,813,GRU,2564,,0,332 343 346,0,0,0,0,0
33933,JJ,4867,JOI,2576,CGH,2618,,0,319,0,0,0,0,0
33934,JJ,4867,JOI,2576,GRU,2564,,0,319,0,0,0,0,0
33935,JJ,4867,JPA,2575,BSB,2531,,0,320,0,0,0,0,0
33936,JJ,4867,JPA,2575,GIG,2560,,0,320,0,0,0,0,0
33937,JJ,4867,JPA,2575,GRU,2564,,0,320,0,0,0,0,0
33938,JJ,4867,JUL,2792,AQP,2802,Y,0,319,0,0,0,0,0
33939,JJ,4867,LAX,3484,LIM,2789,Y,0,763,0,0,0,0,0
33940,JJ,4867,LDB,2581,CGH,2618,,0,319,0,0,0,0,0
33941,JJ,4867,LDB,2581,CWB,2545,,0,320,0,0,0,0,0
33942,JJ,4867,LDB,2581,GRU,2564,,0,320,0,0,0,0,0
33943,JJ,4867,LHR,507,GRU,2564,,0,773,0,0,0,0,0
33944,JJ,4867,LIM,2789,CUZ,2812,Y,0,319,0,0,0,0,0
33945,JJ,4867,LIM,2789,GRU,2564,,0,319 320,0,0,0,0,0
33946,JJ,4867,LIM,2789,IGU,2554,Y,0,319,0,0,0,0,0
33947,JJ,4867,LIM,2789,JFK,3797,Y,0,763,0,0,0,0,0
33948,JJ,4867,LIM,2789,LAX,3484,Y,0,763,0,0,0,0,0
33949,JJ,4867,LIM,2789,SCL,2650,Y,0,763,0,0,0,0,0
33950,JJ,4867,MAB,2584,BEL,2526,,0,320,0,0,0,0,0
33951,JJ,4867,MAB,2584,BSB,2531,,0,320,0,0,0,0,0
33952,JJ,4867,MAD,1229,GRU,2564,,0,330,0,0,0,0,0
33953,JJ,4867,MAD,1229,PEK,3364,,0,330,0,0,0,0,0
33954,JJ,4867,MAO,2551,BEL,2526,,0,320,0,0,0,0,0
33955,JJ,4867,MAO,2551,BSB,2531,,0,320,0,0,0,0,0
33956,JJ,4867,MAO,2551,BVB,2533,,0,320,0,0,0,0,0
33957,JJ,4867,MAO,2551,FOR,2559,,0,320,0,0,0,0,0
33958,JJ,4867,MAO,2551,GIG,2560,,0,320,0,0,0,0,0
33959,JJ,4867,MAO,2551,GRU,2564,,0,321 320 330,0,0,0,0,0
33960,JJ,4867,MAO,2551,MIA,3576,,0,738 763,0,0,0,0,0
33961,JJ,4867,MAO,2551,STM,4092,,0,320,0,0,0,0,0
33962,JJ,4867,MCO,3878,GRU,2564,,0,330,0,0,0,0,0
33963,JJ,4867,MCP,2591,BEL,2526,,0,320,0,0,0,0,0
33964,JJ,4867,MCZ,2590,BSB,2531,,0,320,0,0,0,0,0
33965,JJ,4867,MCZ,2590,GIG,2560,,0,320,0,0,0,0,0
33966,JJ,4867,MCZ,2590,GRU,2564,,0,321,0,0,0,0,0
33967,JJ,4867,MEX,1824,GRU,2564,,0,330,0,0,0,0,0
33968,JJ,4867,MIA,3576,BEL,2526,,0,763,0,0,0,0,0
33969,JJ,4867,MIA,3576,BSB,2531,,0,763 757,0,0,0,0,0
33970,JJ,4867,MIA,3576,BWI,3849,,0,777,0,0,0,0,0
33971,JJ,4867,MIA,3576,CNF,2537,,0,763,0,0,0,0,0
33972,JJ,4867,MIA,3576,GIG,2560,,0,763,0,0,0,0,0
33973,JJ,4867,MIA,3576,GRU,2564,,0,773 777,0,0,0,0,0
33974,JJ,4867,MIA,3576,MAO,2551,,0,763 738,0,0,0,0,0
33975,JJ,4867,MIA,3576,REC,2610,,0,757,0,0,0,0,0
33976,JJ,4867,MIA,3576,SSA,2621,,0,757,0,0,0,0,0
33977,JJ,4867,MUC,346,GRU,2564,Y,0,346,0,0,0,0,0
33978,JJ,4867,MVD,2816,GRU,2564,,0,320,0,0,0,0,0
33979,JJ,4867,MXP,1524,GRU,2564,,0,330,0,0,0,0,0
33980,JJ,4867,NAT,2597,BSB,2531,,0,320,0,0,0,0,0
33981,JJ,4867,NAT,2597,FOR,2559,,0,321,0,0,0,0,0
33982,JJ,4867,NAT,2597,GIG,2560,,0,320,0,0,0,0,0
33983,JJ,4867,NAT,2597,GRU,2564,,0,320 321,0,0,0,0,0
33984,JJ,4867,NVT,2595,CGH,2618,,0,319,0,0,0,0,0
33985,JJ,4867,PEK,3364,CDG,1382,,0,773,0,0,0,0,0
33986,JJ,4867,PEK,3364,MAD,1229,,0,330,0,0,0,0,0
33987,JJ,4867,PET,2603,POA,2599,Y,0,L4T,0,0,0,0,0
33988,JJ,4867,PMW,4214,BSB,2531,,0,319 320,0,0,0,0,0
33989,JJ,4867,POA,2599,BSB,2531,,0,320,0,0,0,0,0
33990,JJ,4867,POA,2599,CGH,2618,,0,319 320,0,0,0,0,0
33991,JJ,4867,POA,2599,CWB,2545,,0,320,0,0,0,0,0
33992,JJ,4867,POA,2599,GIG,2560,,0,320,0,0,0,0,0
33993,JJ,4867,POA,2599,GRU,2564,,0,321 320 330,0,0,0,0,0
33994,JJ,4867,PUQ,2647,SCL,2650,Y,0,320,0,0,0,0,0
33995,JJ,4867,PVH,2607,BSB,2531,,0,320,0,0,0,0,0
33996,JJ,4867,RAO,2613,CGH,2618,,0,319 320,0,0,0,0,0
33997,JJ,4867,RAO,2613,GRU,2564,,0,320 319,0,0,0,0,0
33998,JJ,4867,RBR,2609,BSB,2531,,0,320,0,0,0,0,0
33999,JJ,4867,REC,2610,AJU,2522,,0,320,0,0,0,0,0
34000,JJ,4867,REC,2610,BSB,2531,,0,320 321,0,0,0,0,0
34001,JJ,4867,REC,2610,FOR,2559,,0,320,0,0,0,0,0
34002,JJ,4867,REC,2610,GIG,2560,,0,320,0,0,0,0,0
34003,JJ,4867,REC,2610,GRU,2564,,0,321 320,0,0,0,0,0
34004,JJ,4867,REC,2610,MIA,3576,,0,757,0,0,0,0,0
34005,JJ,4867,REC,2610,SSA,2621,,0,320,0,0,0,0,0
34006,JJ,4867,RIG,2611,PET,2603,Y,0,L4T,0,0,0,0,0
34007,JJ,4867,ROS,2440,GRU,2564,,0,320,0,0,0,0,0
34008,JJ,4867,SCL,2650,GIG,2560,Y,0,320 319,0,0,0,0,0
34009,JJ,4867,SCL,2650,GRU,2564,,0,320 773 330,0,0,0,0,0
34010,JJ,4867,SCL,2650,IQQ,2649,Y,0,320,0,0,0,0,0
34011,JJ,4867,SCL,2650,LIM,2789,Y,0,763,0,0,0,0,0
34012,JJ,4867,SDU,2612,AJU,2522,,0,319,0,0,0,0,0
34013,JJ,4867,SDU,2612,BSB,2531,,0,319,0,0,0,0,0
34014,JJ,4867,SDU,2612,CGH,2618,,0,319,0,0,0,0,0
34015,JJ,4867,SDU,2612,CNF,2537,,0,319,0,0,0,0,0
34016,JJ,4867,SDU,2612,IOS,2569,,0,319,0,0,0,0,0
34017,JJ,4867,SDU,2612,VIX,2638,,0,319,0,0,0,0,0
34018,JJ,4867,SJP,2619,CGH,2618,,0,319 320,0,0,0,0,0
34019,JJ,4867,SJP,2619,GRU,2564,,0,320 319,0,0,0,0,0
34020,JJ,4867,SLZ,2616,BEL,2526,,0,320,0,0,0,0,0
34021,JJ,4867,SLZ,2616,BSB,2531,,0,320 319,0,0,0,0,0
34022,JJ,4867,SLZ,2616,FOR,2559,,0,320,0,0,0,0,0
34023,JJ,4867,SLZ,2616,GIG,2560,,0,320,0,0,0,0,0
34024,JJ,4867,SLZ,2616,GRU,2564,,0,320,0,0,0,0,0
34025,JJ,4867,SLZ,2616,IMP,2572,,0,320 319,0,0,0,0,0
34026,JJ,4867,SSA,2621,AJU,2522,,0,319,0,0,0,0,0
34027,JJ,4867,SSA,2621,BSB,2531,,0,320 319,0,0,0,0,0
34028,JJ,4867,SSA,2621,CGH,2618,,0,320 319,0,0,0,0,0
34029,JJ,4867,SSA,2621,CNF,2537,,0,320,0,0,0,0,0
34030,JJ,4867,SSA,2621,CWB,2545,,0,320,0,0,0,0,0
34031,JJ,4867,SSA,2621,FOR,2559,,0,320,0,0,0,0,0
34032,JJ,4867,SSA,2621,GIG,2560,,0,320 321,0,0,0,0,0
34033,JJ,4867,SSA,2621,GRU,2564,,0,321 320,0,0,0,0,0
34034,JJ,4867,SSA,2621,MIA,3576,,0,757,0,0,0,0,0
34035,JJ,4867,SSA,2621,REC,2610,,0,320,0,0,0,0,0
34036,JJ,4867,STM,4092,BEL,2526,,0,320,0,0,0,0,0
34037,JJ,4867,STM,4092,MAO,2551,,0,320,0,0,0,0,0
34038,JJ,4867,THE,2623,BSB,2531,,0,319 320,0,0,0,0,0
34039,JJ,4867,THE,2623,FOR,2559,,0,319 320,0,0,0,0,0
34040,JJ,4867,THE,2623,GRU,2564,,0,320,0,0,0,0,0
34041,JJ,4867,UDI,2633,BSB,2531,,0,320,0,0,0,0,0
34042,JJ,4867,UDI,2633,CGH,2618,,0,319 320,0,0,0,0,0
34043,JJ,4867,VCP,2578,BSB,2531,,0,320,0,0,0,0,0
34044,JJ,4867,VCP,2578,GIG,2560,,0,320,0,0,0,0,0
34045,JJ,4867,VIX,2638,BSB,2531,,0,320,0,0,0,0,0
34046,JJ,4867,VIX,2638,CGH,2618,,0,320 319,0,0,0,0,0
34047,JJ,4867,VIX,2638,GIG,2560,,0,320,0,0,0,0,0
34048,JJ,4867,VIX,2638,GRU,2564,,0,320,0,0,0,0,0
34049,JJ,4867,VIX,2638,SDU,2612,,0,319,0,0,0,0,0
34050,JJ,4867,YYZ,193,GRU,2564,Y,0,763,0,0,0,0,0
34051,JL,2987,AKJ,2299,HND,2359,,0,73H,0,0,0,0,0
34052,JL,2987,AOJ,2340,CTS,2287,Y,0,E70,0,0,0,0,0
34053,JL,2987,AOJ,2340,HND,2359,,0,73H,0,0,0,0,0
